Time (seconds since launch),Latitude (degrees),Longitude (degrees)
1309017.888,-80.874,6.284
1309076.64,-80.879,6.24
1309138.848,-80.883,6.196
1309197.6,-80.889,6.141
1309258.944,-80.894,6.096
1309319.424,-80.899,6.053
1309379.04,-80.904,6.01
1309438.656,-80.909,5.97
1309559.616,-80.92,5.875
1309620.096,-80.925,5.833
1309647.744,-80.927,5.812
1309740.192,-80.935,5.749
1309829.184,-80.944,5.677
1309888.8,-80.949,5.634
1309950.144,-80.955,5.594
1309981.248,-80.957,5.575
1310071.104,-80.965,5.52
1310128.128,-80.971,5.481
1310188.608,-80.977,5.432
1310249.952,-80.983,5.393
1310310.432,-80.988,5.356
1310370.912,-80.993,5.319
1310401.152,-80.996,5.299
1310700.096,-81.024,5.092
1310789.952,-81.032,5.036
1310851.296,-81.037,4.999
1310910.912,-81.043,4.962
1310971.392,-81.05,4.919
1311001.632,-81.052,4.901
1311901.92,-81.14,4.345
1311959.808,-81.146,4.308
1312141.248,-81.165,4.194
1312200.864,-81.171,4.155
1312262.208,-81.176,4.119
1312321.824,-81.182,4.084
1312382.304,-81.187,4.05
1312410.816,-81.19,4.033
1313668.8,-81.312,3.399
1313729.28,-81.317,3.376
1313788.032,-81.322,3.351
1313847.648,-81.327,3.324
1313908.128,-81.333,3.293
1313968.608,-81.337,3.269
1314028.224,-81.342,3.246
1314090.432,-81.347,3.223
1314148.32,-81.352,3.203
1314237.312,-81.36,3.17
1314298.656,-81.365,3.151
1314358.272,-81.37,3.132
1314958.752,-81.419,2.925
1315016.64,-81.424,2.907
1315078.848,-81.429,2.892
1315137.6,-81.434,2.877
1315167.84,-81.438,2.866
1315374.336,-81.456,2.814
1315433.088,-81.462,2.8
1315494.432,-81.467,2.784
1315581.696,-81.476,2.759
1315613.664,-81.478,2.752
1315945.44,-81.508,2.673
1316004.192,-81.514,2.66
1316063.808,-81.519,2.648
1316124.288,-81.526,2.635
1316183.904,-81.532,2.625
1316244.384,-81.537,2.615
1316304,-81.543,2.604
1316363.616,-81.549,2.593
1316424.096,-81.554,2.583
1316482.848,-81.56,2.572
1316544.192,-81.565,2.562
1316604.672,-81.57,2.552
1316634.048,-81.572,2.548
1316724.768,-81.579,2.533
1316753.28,-81.583,2.525
1316844,-81.591,2.512
1316905.344,-81.596,2.504
1316934.72,-81.598,2.5
1317174.912,-81.62,2.474
1317235.392,-81.625,2.467
1317294.144,-81.631,2.458
1317354.624,-81.636,2.449
1317414.24,-81.641,2.439
1317474.72,-81.645,2.428
1317534.336,-81.65,2.416
1317835.008,-81.674,2.341
1317896.352,-81.679,2.329
1317955.968,-81.684,2.316
1318014.72,-81.689,2.304
1318076.064,-81.694,2.292
1318134.816,-81.699,2.277
1318195.296,-81.704,2.263
1318254.912,-81.708,2.249
1318315.392,-81.713,2.235
1318375.008,-81.717,2.219
1318434.624,-81.723,2.198
1318614.336,-81.734,2.146
1318705.056,-81.741,2.116
1318764.672,-81.745,2.099
1318825.152,-81.749,2.083
1318885.632,-81.752,2.067
1318945.248,-81.756,2.051
1319005.728,-81.759,2.036
1319067.072,-81.763,2.02
1319126.688,-81.766,2.009
1319187.168,-81.769,1.998
1319246.784,-81.772,1.986
1319304.672,-81.775,1.972
1319366.88,-81.778,1.961
1319425.632,-81.78,1.95
1319455.872,-81.781,1.945
1319523.264,-81.784,1.934
1319606.208,-81.788,1.916
1319665.824,-81.791,1.905
1319727.168,-81.793,1.894
1319786.784,-81.795,1.882
1319846.4,-81.798,1.871
1319906.88,-81.801,1.863
1319965.632,-81.804,1.856
1320027.84,-81.806,1.847
1320085.728,-81.808,1.837
1320147.072,-81.811,1.826
1320206.688,-81.813,1.817
1320236.928,-81.813,1.812
1320332.832,-81.815,1.794
1320363.072,-81.816,1.788
1320451.2,-81.818,1.766
1320513.408,-81.819,1.753
1320600.672,-81.821,1.734
1320663.744,-81.822,1.723
1320693.984,-81.822,1.718
1320782.976,-81.824,1.697
1320841.728,-81.825,1.68
1320903.072,-81.826,1.663
1320962.688,-81.826,1.648
1321023.168,-81.828,1.633
1321081.92,-81.83,1.624
1321144.128,-81.831,1.615
1321172.64,-81.832,1.608
1321321.248,-81.833,1.557
1321381.728,-81.833,1.532
1321439.616,-81.834,1.516
1321500.96,-81.835,1.506
1321559.712,-81.836,1.5
1321621.056,-81.837,1.491
1321680.672,-81.837,1.465
1321740.288,-81.837,1.442
1321799.904,-81.836,1.42
1321861.248,-81.836,1.397
1321920.864,-81.836,1.371
1321951.104,-81.836,1.361
1322071.2,-81.836,1.313
1322130.816,-81.835,1.279
1322192.16,-81.834,1.245
1322250.912,-81.833,1.204
1322312.256,-81.833,1.175
1322343.36,-81.833,1.162
1322553.312,-81.832,1.053
1322612.928,-81.831,1.019
1322671.68,-81.831,0.987
1322733.024,-81.83,0.956
1322763.264,-81.83,0.94
1322851.392,-81.83,0.881
1322911.872,-81.829,0.846
1322972.352,-81.828,0.811
1323031.968,-81.828,0.777
1323092.448,-81.827,0.736
1323152.928,-81.827,0.701
1323211.68,-81.827,0.666
1323273.888,-81.826,0.631
1323331.776,-81.825,0.594
1323393.12,-81.825,0.558
1323452.736,-81.824,0.513
1323513.216,-81.823,0.478
1323542.592,-81.823,0.461
1323661.824,-81.822,0.38
1323723.168,-81.822,0.341
1323782.784,-81.821,0.305
1323844.128,-81.821,0.27
1323902.88,-81.821,0.238
1323963.36,-81.82,0.194
1323991.872,-81.82,0.176
1324263.168,-81.818,0
1324323.648,-81.817,-0.043
1324383.264,-81.817,-0.095
1324442.88,-81.817,-0.136
1324504.224,-81.816,-0.175
1324562.976,-81.816,-0.215
1324617.408,-81.816,-0.255
1324676.16,-81.815,-0.297
1324735.776,-81.815,-0.337
1324796.256,-81.815,-0.377
1324886.112,-81.814,-0.446
1324944.864,-81.814,-0.484
1324976.832,-81.814,-0.504
1325037.312,-81.814,-0.541
1325247.264,-81.813,-0.677
1325305.152,-81.813,-0.712
1325336.256,-81.813,-0.731
1325426.112,-81.812,-0.79
1325485.728,-81.812,-0.823
1325546.208,-81.811,-0.86
1325605.824,-81.811,-0.897
1325666.304,-81.81,-0.934
1325726.784,-81.809,-0.98
1325788.128,-81.809,-1.016
1325816.64,-81.809,-1.033
1325907.36,-81.808,-1.086
1325965.248,-81.808,-1.123
1326028.32,-81.807,-1.169
1326085.344,-81.806,-1.208
1326148.416,-81.806,-1.246
1326205.44,-81.805,-1.282
1326266.784,-81.805,-1.329
1326327.264,-81.804,-1.37
1326386.016,-81.804,-1.411
1326447.36,-81.804,-1.451
1326537.216,-81.804,-1.509
1326597.696,-81.804,-1.558
1326657.312,-81.804,-1.599
1326716.928,-81.804,-1.637
1326778.272,-81.804,-1.673
1326837.888,-81.804,-1.71
1326896.64,-81.804,-1.748
1326955.392,-81.804,-1.792
1327015.872,-81.805,-1.827
1327046.112,-81.805,-1.845
1327135.104,-81.805,-1.901
1327193.856,-81.806,-1.94
1327255.2,-81.807,-1.984
1327315.68,-81.807,-2.027
1327376.16,-81.808,-2.068
1327436.64,-81.809,-2.11
1327495.392,-81.809,-2.162
1327556.736,-81.81,-2.203
1327614.624,-81.811,-2.244
1327680.288,-81.811,-2.288
1327739.04,-81.812,-2.339
1327800.384,-81.813,-2.382
1327828.896,-81.813,-2.403
1327918.752,-81.814,-2.468
1327980.096,-81.814,-2.512
1328069.088,-81.814,-2.589
1328248.8,-81.815,-2.721
1328309.28,-81.815,-2.763
1328368.032,-81.815,-2.805
1328429.376,-81.816,-2.857
1328459.616,-81.816,-2.877
1328548.608,-81.817,-2.94
1328609.952,-81.817,-2.983
1328666.976,-81.818,-3.031
1328725.728,-81.818,-3.071
1328787.072,-81.819,-3.109
1328850.144,-81.82,-3.159
1328912.352,-81.821,-3.195
1328971.104,-81.822,-3.231
1329030.72,-81.823,-3.265
1329091.2,-81.824,-3.3
1329150.816,-81.824,-3.341
1329211.296,-81.825,-3.375
1329270.048,-81.825,-3.411
1329331.392,-81.826,-3.446
1329391.008,-81.826,-3.491
1329452.352,-81.827,-3.526
1329510.24,-81.827,-3.56
1329573.312,-81.828,-3.596
1329631.2,-81.828,-3.63
1329691.68,-81.829,-3.661
1329841.152,-81.83,-3.746
1329900.768,-81.83,-3.777
1329962.112,-81.831,-3.806
1330020.864,-81.832,-3.843
1330082.208,-81.833,-3.873
1330141.824,-81.833,-3.9
1330201.44,-81.834,-3.926
1330257.6,-81.835,-3.953
1330316.352,-81.835,-3.978
1330376.832,-81.836,-4.003
1330438.176,-81.837,-4.034
1330496.928,-81.838,-4.057
1330555.68,-81.839,-4.081
1330586.784,-81.839,-4.094
1330676.64,-81.841,-4.132
1330737.984,-81.841,-4.158
1330795.872,-81.842,-4.19
1330858.08,-81.843,-4.217
1330946.208,-81.844,-4.257
1331068.032,-81.846,-4.315
1331126.784,-81.846,-4.34
1331126.784,-81.846,-4.34
1334973.312,-81.936,-6.402
1335962.592,-81.983,-7.046
1336851.648,-82.024,-7.632
1337757.984,-82.062,-8.256
1338869.952,-82.108,-8.918
1339778.88,-82.143,-9.405
1340687.808,-82.185,-9.888
1341576,-82.228,-10.314
1342485.792,-82.284,-10.611
1343413.728,-82.344,-10.818
1344300.192,-82.394,-10.931
1345165.92,-82.423,-11.01
1346053.248,-82.443,-11.105
1346925.024,-82.459,-11.083
1347853.824,-82.472,-11.173
1348780.896,-82.484,-11.291
1349750.304,-82.496,-11.345
1350697.248,-82.512,-11.379
1351583.712,-82.517,-11.331
1352552.256,-82.505,-11.276
1353479.328,-82.474,-11.349
1354341.6,-82.435,-11.506
1355290.272,-82.389,-11.807
1356156,-82.339,-12.172
1357087.392,-82.286,-12.631
1358074.944,-82.237,-13.171
1358982.144,-82.198,-13.812
1359848.736,-82.168,-14.558
1360837.152,-82.16,-15.407
1361742.624,-82.194,-16.326
1362629.088,-82.256,-17.165
1363537.152,-82.337,-18.014
1364484.96,-82.419,-18.892
1365392.16,-82.508,-19.583
1367228.16,-82.71,-20.196
1368195.84,-82.81,-20.367
1369103.04,-82.894,-20.487
1369968.768,-82.96,-20.56
1370918.304,-83.015,-20.712
1371885.984,-83.063,-20.877
1372813.92,-83.103,-20.948
1373741.856,-83.139,-20.899
1374672.384,-83.162,-20.89
1375581.312,-83.184,-20.997
1376485.92,-83.213,-21.117
1377413.856,-83.233,-21.145
1378361.664,-83.253,-21.127
1379229.984,-83.262,-21.119
1380095.712,-83.266,-21.063
1380982.176,-83.258,-20.993
1381890.24,-83.236,-20.858
1382797.44,-83.211,-20.834
1383706.368,-83.177,-20.932
1384591.104,-83.142,-21.242
1385499.168,-83.112,-21.642
1386426.24,-83.086,-22.074
1387373.184,-83.057,-22.494
1388259.648,-83.022,-22.96
1389166.848,-82.994,-23.404
1390053.312,-82.968,-23.858
1390940.64,-82.941,-24.385
1391827.968,-82.923,-24.86
1392755.904,-82.902,-25.459
1393745.184,-82.878,-26.142
1394612.64,-82.84,-26.763
1395500.832,-82.801,-27.427
1396653.408,-82.774,-28.308
1397583.072,-82.768,-28.96
1398468.672,-82.77,-29.443
1399335.264,-82.776,-29.867
1400241.6,-82.79,-30.231
1401147.936,-82.805,-30.564
1402075.008,-82.815,-30.973
1403047.872,-82.848,-31.342
1403994.816,-82.892,-31.628
1404922.752,-82.938,-31.888
1405835.136,-82.98,-32.187
1406701.728,-83.012,-32.429
1407589.056,-83.044,-32.62
1408536,-83.083,-32.912
1409444.064,-83.138,-33.204
1410332.256,-83.207,-33.425
1411235.136,-83.289,-33.628
1412150.112,-83.376,-33.801
1413072.864,-83.456,-33.923
1413955.008,-83.537,-33.975
1414857.888,-83.616,-33.967
1415740.032,-83.684,-33.914
1416661.92,-83.757,-33.699
1417563.072,-83.825,-33.441
1417563.072,-83.825,-33.441
1418445.216,-83.882,-33.089
1419367.104,-83.93,-32.648
1420269.12,-83.965,-32.065
1421318.016,-83.985,-31.443
1421800.128,-83.985,-31.205
1421928,-83.984,-31.153
1421996.256,-83.983,-31.125
1422063.648,-83.983,-31.096
1422131.904,-83.982,-31.066
1422199.296,-83.981,-31.042
1422415.296,-83.977,-30.954
1422482.688,-83.976,-30.933
1422550.944,-83.974,-30.908
1422618.336,-83.973,-30.884
1422747.072,-83.969,-30.825
1422842.112,-83.967,-30.789
1422910.368,-83.965,-30.76
1422977.76,-83.962,-30.73
1423107.36,-83.958,-30.675
1423173.888,-83.957,-30.654
1423242.144,-83.954,-30.627
1423330.272,-83.952,-30.601
1423376.928,-83.95,-30.582
1423445.184,-83.947,-30.558
1423491.84,-83.945,-30.538
1423565.28,-83.942,-30.512
1423631.808,-83.94,-30.491
1424621.088,-83.9,-30.205
1425505.824,-83.878,-30.088
1426883.04,-83.873,-30.254
1427787.648,-83.883,-30.445
1428694.848,-83.896,-30.758
1429625.376,-83.917,-31.098
1430533.44,-83.939,-31.398
1431420.768,-83.953,-31.647
1432333.152,-83.972,-31.845
1433261.952,-83.993,-32.063
1434129.408,-84.01,-32.274
1435039.2,-84.023,-32.499
1435905.792,-84.03,-32.653
1436823.36,-84.031,-32.807
1437734.88,-84.038,-32.98
1438642.944,-84.047,-33.013
1439531.136,-84.046,-33.038
1440440.064,-84.033,-33.203
1441348.128,-84.009,-33.297
1442295.936,-83.968,-33.379
1443202.272,-83.925,-33.374
1444089.6,-83.889,-33.333
1444999.392,-83.85,-33.612
1445908.32,-83.82,-34.353
1446897.6,-83.804,-35.45
1447827.264,-83.802,-36.617
1448712,-83.818,-37.727
1449599.328,-83.854,-38.767
1450526.4,-83.901,-39.761
1451454.336,-83.95,-40.707
1452446.208,-84.018,-41.632
1453353.408,-84.078,-42.434
1454241.6,-84.136,-43.286
1455128.928,-84.201,-44.006
1456056,-84.275,-44.7
1456963.2,-84.343,-45.168
1457891.136,-84.406,-45.624
1458819.936,-84.463,-46.067
1459808.352,-84.52,-46.516
1460776.896,-84.566,-46.896
1461729.888,-84.608,-47.319
1462637.952,-84.637,-47.613
1463546.88,-84.658,-47.934
1464497.28,-84.673,-48.39
1465405.344,-84.689,-48.785
1466311.68,-84.707,-49.118
1467242.208,-84.722,-49.427
1468136.448,-84.73,-49.635
1469043.648,-84.738,-49.854
1469949.984,-84.744,-50.043
1470920.256,-84.752,-50.123
1471848.192,-84.748,-50.196
1472734.656,-84.746,-50.394
1473808.608,-84.748,-50.747
1474737.408,-84.75,-51.04
1475643.744,-84.748,-51.399
1476633.888,-84.746,-51.772
1477510.848,-84.743,-52.067
1478420.64,-84.735,-52.331
1479309.696,-84.718,-52.614
1480241.088,-84.685,-53.014
1481169.888,-84.647,-53.467
1482097.824,-84.616,-53.988
1483005.888,-84.586,-54.626
1483913.952,-84.557,-55.319
1484841.888,-84.543,-56.07
1485769.824,-84.561,-56.746
1486633.824,-84.597,-57.354
1487565.216,-84.644,-57.787
1488494.88,-84.694,-58.08
1489365.792,-84.738,-58.142
1490332.608,-84.783,-58.201
1491219.936,-84.819,-58.196
1492148.736,-84.847,-58.054
1493097.408,-84.872,-57.892
1493993.376,-84.883,-57.738
1494899.712,-84.895,-57.546
1495848.384,-84.912,-57.478
1496735.712,-84.927,-57.38
1497623.904,-84.938,-57.32
1498550.976,-84.941,-57.374
1499439.168,-84.949,-57.481
1500388.704,-84.966,-57.618
1501256.16,-84.984,-57.986
1502142.624,-85.019,-58.393
1503050.688,-85.062,-58.736
1503958.752,-85.102,-58.975
1504927.296,-85.147,-59.2
1505836.224,-85.186,-59.415
1506722.688,-85.219,-59.678
1507650.624,-85.248,-59.88
1508539.68,-85.27,-59.988
1509447.744,-85.289,-60.08
1510375.68,-85.307,-60.245
1511327.808,-85.321,-60.305
1512215.136,-85.34,-60.437
1513101.6,-85.354,-60.549
1514031.264,-85.362,-60.764
1514940.192,-85.369,-60.887
1515868.128,-85.373,-60.941
1516734.72,-85.382,-60.97
1517624.64,-85.382,-60.935
1518535.296,-85.383,-60.934
1519487.424,-85.378,-60.922
1520416.224,-85.375,-60.951
1521324.288,-85.375,-60.854
1522211.616,-85.373,-60.666
1523221.632,-85.362,-60.431
1524110.688,-85.345,-60.281
1524978.144,-85.32,-60.188
1526006.304,-85.277,-60.192
1526954.976,-85.23,-60.334
1527863.904,-85.185,-60.461
1528792.704,-85.138,-60.615
1529720.64,-85.087,-60.823
1530589.824,-85.028,-61.157
1531497.888,-84.966,-61.544
1532405.952,-84.904,-61.9
1533334.752,-84.84,-62.35
1534202.208,-84.778,-62.786
1535130.144,-84.718,-63.093
1536039.936,-84.651,-63.434
1536927.264,-84.58,-63.934
1537837.056,-84.517,-64.46
1538746.848,-84.454,-64.998
1539633.312,-84.394,-65.62
1540554.336,-84.341,-66.423
1541447.712,-84.315,-67.432
1542375.648,-84.324,-68.687
1543261.248,-84.355,-69.884
1544190.048,-84.395,-71.126
1545136.992,-84.438,-72.284
1546044.192,-84.495,-73.339
1546972.992,-84.563,-74.315
1547901.792,-84.631,-75.244
1548810.72,-84.704,-76.043
1550023.776,-84.803,-76.847
1550931.84,-84.875,-77.311
1551839.904,-84.946,-77.709
1552708.224,-85.011,-77.927
1553594.688,-85.069,-77.891
1554526.08,-85.124,-77.776
1555498.08,-85.176,-77.706
1556366.4,-85.222,-77.622
1557295.2,-85.264,-77.394
1558162.656,-85.289,-77.145
1558230.048,-85.291,-77.123
1559157.984,-85.302,-77.021
1560128.256,-85.308,-77.22
1561037.184,-85.303,-77.331
1562067.072,-85.29,-77.402
1562994.144,-85.274,-77.29
1564024.032,-85.258,-77.116
1564953.696,-85.246,-76.882
1565862.624,-85.232,-76.666
1566773.28,-85.211,-76.696
1567741.824,-85.19,-77.05
1568651.616,-85.173,-77.37
1569600.288,-85.154,-77.682
1570530.816,-85.139,-78.079
1571400,-85.132,-78.567
1572288.192,-85.129,-79.099
1573196.256,-85.135,-79.875
1574065.44,-85.148,-80.635
1574990.784,-85.172,-81.059
1575899.712,-85.184,-81.478
1576830.24,-85.199,-81.948
1577759.904,-85.21,-82.582
1578648.96,-85.225,-83.122
1579555.296,-85.242,-83.609
1580548.896,-85.269,-84.112
1581479.424,-85.301,-84.549
1582451.424,-85.335,-84.951
1583341.344,-85.353,-85.385
1584366.048,-85.365,-86.055
1585251.648,-85.383,-86.674
1586178.72,-85.417,-87.333
1587093.696,-85.454,-87.783
1588226.4,-85.507,-88.272
1589111.136,-85.553,-88.535
1590223.968,-85.621,-88.953
1591132.896,-85.675,-89.11
1592061.696,-85.733,-89.431
1593296.352,-85.786,-90.149
1594059.264,-85.849,-91.163
1594987.2,-85.9,-91.948
1595973.888,-85.969,-92.441
1596900.096,-86.033,-92.729
1597809.024,-86.093,-92.804
1598692.896,-86.156,-92.725
1599698.592,-86.229,-92.595
1600566.912,-86.292,-92.331
1601473.248,-86.349,-91.844
1602463.392,-86.397,-91.1
1603348.992,-86.429,-90.56
1604256.192,-86.459,-89.761
1605166.848,-86.493,-88.824
1606074.912,-86.52,-87.845
1606982.112,-86.541,-86.774
1607990.4,-86.548,-85.58
1608918.336,-86.536,-84.555
1609845.408,-86.508,-83.647
1610769.888,-86.469,-82.9
1611656.352,-86.43,-82.116
1612543.68,-86.393,-81.499
1613429.28,-86.347,-80.959
1614295.872,-86.293,-80.605
1615182.336,-86.242,-80.359
1616107.68,-86.195,-80.144
1617033.024,-86.148,-79.899
1617939.36,-86.104,-79.829
1618867.296,-86.05,-79.805
1619773.632,-86.003,-79.745
1620681.696,-85.957,-79.754
1621568.16,-85.905,-79.849
1622457.216,-85.845,-79.913
1623384.288,-85.78,-80.031
1624293.216,-85.709,-80.324
1625179.68,-85.633,-80.802
1626068.736,-85.568,-81.25
1626977.664,-85.511,-81.776
1627902.144,-85.449,-82.538
1628767.872,-85.387,-83.37
1628813.664,-85.384,-83.412
1629720.864,-85.322,-84.335
1630627.2,-85.267,-85.273
1631511.936,-85.219,-86.3
1632438.144,-85.184,-87.447
1633365.216,-85.158,-88.596
1634255.136,-85.146,-89.698
1635183.936,-85.155,-90.765
1636068.672,-85.174,-91.786
1636956,-85.197,-92.804
1637883.072,-85.233,-93.884
1638796.32,-85.28,-94.948
1639872,-85.331,-96.081
1640879.424,-85.396,-96.966
1641763.296,-85.453,-97.819
1642690.368,-85.523,-98.64
1643576.832,-85.59,-99.244
1644542.784,-85.649,-99.735
1645429.248,-85.695,-99.968
1646357.184,-85.725,-100.29
1647247.968,-85.758,-100.5
1648161.216,-85.795,-100.482
1649036.448,-85.833,-100.242
1649971.296,-85.865,-100.127
1650875.04,-85.891,-99.984
1651784.832,-85.916,-99.63
1652652.288,-85.936,-99.238
1653557.76,-85.95,-98.735
1654426.08,-85.958,-98.296
1655371.296,-85.959,-97.946
1656301.824,-85.954,-97.643
1657187.424,-85.941,-97.237
1658093.76,-85.927,-96.915
1658987.136,-85.914,-96.491
1659915.072,-85.894,-96.129
1660844.736,-85.871,-95.806
1661730.336,-85.839,-95.62
1662636.672,-85.804,-95.517
1663525.728,-85.77,-95.583
1664474.4,-85.737,-95.825
1665383.328,-85.698,-96.169
1666295.712,-85.661,-96.563
1667222.784,-85.643,-97.054
1668110.112,-85.644,-97.593
1669023.36,-85.659,-98.103
1669894.272,-85.68,-98.515
1670759.136,-85.694,-98.972
1671645.6,-85.7,-99.488
1672534.656,-85.711,-99.97
1673421.984,-85.726,-100.469
1674387.936,-85.739,-101.056
1675334.016,-85.755,-101.602
1676318.976,-85.775,-102.126
1677335.04,-85.799,-102.751
1678262.976,-85.823,-103.233
1679135.616,-85.844,-103.616
1680060.96,-85.862,-103.98
1681007.04,-85.888,-104.271
1681934.112,-85.916,-104.465
1682879.328,-85.941,-104.641
1683787.392,-85.965,-104.887
1684717.056,-86.004,-105.198
1685644.992,-86.057,-105.495
1686593.664,-86.121,-105.818
1687526.784,-86.185,-106.103
1688414.112,-86.245,-106.364
1689361.056,-86.298,-106.648
1690269.12,-86.34,-106.963
