Time (seconds since launch),Latitude (degrees),Longitude (degrees),Altitude (km)
918648,-82.126,160.357,38.58841463
918707.616,-82.124,160.301,38.59969512
918738.72,-82.123,160.278,38.61067073
918888.192,-82.117,160.162,38.59176829
918947.808,-82.114,160.106,38.60030487
919010.88,-82.111,160.058,38.62682927
919071.36,-82.109,160.012,38.60396341
919129.248,-82.107,159.965,38.56280487
919189.728,-82.105,159.919,38.56920732
919250.208,-82.103,159.872,38.61402439
919310.688,-82.101,159.826,38.63414634
919371.168,-82.099,159.767,38.61554878
919429.92,-82.097,159.722,38.61615854
919491.264,-82.096,159.678,38.64237805
919581.12,-82.093,159.597,38.62
919641.6,-82.091,159.553,38.58932927
919700.352,-82.089,159.509,38.60792683
919759.968,-82.088,159.466,38.62682927
919791.072,-82.087,159.445,38.59847561
919880.064,-82.084,159.369,38.57926829
919941.408,-82.083,159.326,38.5945122
920001.024,-82.081,159.285,38.59237805
920031.264,-82.08,159.265,38.56981707
920121.984,-82.078,159.192,38.56006098
920180.736,-82.076,159.149,38.56036585
920241.216,-82.075,159.105,38.56737805
920300.832,-82.074,159.062,38.58262195
920360.448,-82.072,159.012,38.58963415
920421.792,-82.071,158.971,38.58292683
920481.408,-82.069,158.931,38.57103659
920542.752,-82.068,158.889,38.56646341
920600.64,-82.066,158.847,38.58871951
920661.12,-82.064,158.795,38.6097561
920720.736,-82.063,158.752,38.5902439
920780.352,-82.061,158.71,38.57439024
920841.696,-82.059,158.659,38.59207317
920900.448,-82.057,158.617,38.58993902
920960.928,-82.056,158.575,38.56371951
921021.408,-82.055,158.533,38.55304878
921111.264,-82.053,158.467,38.55640243
921170.88,-82.052,158.425,38.54878049
921200.256,-82.051,158.395,38.53292683
921290.112,-82.05,158.338,38.52530487
921350.592,-82.05,158.297,38.52957317
921410.208,-82.049,158.247,38.51890243
921470.688,-82.049,158.207,38.51189024
921531.168,-82.048,158.166,38.52042683
921589.056,-82.048,158.127,38.52195122
921621.024,-82.048,158.108,38.50396341
921717.792,-82.047,158.039,38.5054878
921777.408,-82.047,158.001,38.53689024
921837.024,-82.047,157.962,38.56128049
921898.368,-82.047,157.915,38.55518293
921958.848,-82.047,157.876,38.54512195
922017.6,-82.046,157.837,38.53810976
922077.216,-82.046,157.798,38.50640243
922109.184,-82.046,157.778,38.46554878
922198.176,-82.046,157.712,38.47317073
922257.792,-82.046,157.676,38.5054878
922320,-82.046,157.641,38.50213415
922378.752,-82.046,157.605,38.47
922436.64,-82.045,157.561,38.48780487
922497.984,-82.045,157.526,38.53597561
922557.6,-82.045,157.49,38.54695122
922619.808,-82.044,157.454,38.51006098
922679.424,-82.044,157.411,38.48780487
922739.04,-82.044,157.374,38.49908537
922798.656,-82.044,157.339,38.5097561
922860,-82.044,157.303,38.50152439
922919.616,-82.044,157.257,38.49268293
922980.96,-82.044,157.221,38.49695122
923069.952,-82.045,157.168,38.50731707
923190.048,-82.045,157.087,38.49603659
923251.392,-82.044,157.049,38.49512195
923280.768,-82.044,157.031,38.50335366
923369.76,-82.044,156.974,38.51158537
923431.968,-82.044,156.933,38.5179878
923489.856,-82.043,156.892,38.52134146
923550.336,-82.043,156.841,38.50518293
923610.816,-82.043,156.801,38.49146341
923671.296,-82.042,156.762,38.50945122
923731.776,-82.042,156.712,38.52042683
923789.664,-82.041,156.67,38.50243902
923850.144,-82.041,156.63,38.49268293
923912.352,-82.041,156.588,38.49847561
923971.104,-82.041,156.533,38.49969512
924030.72,-82.041,156.488,38.49512195
924097.248,-82.041,156.445,38.49695122
924156,-82.041,156.397,38.51036585
924217.344,-82.04,156.343,38.50792683
924276.096,-82.04,156.3,38.47835366
924338.304,-82.04,156.257,38.46707317
924397.92,-82.04,156.21,38.48871951
924427.296,-82.04,156.187,38.49695122
924517.152,-82.04,156.109,38.46737805
924575.904,-82.04,156.066,38.45182927
924638.112,-82.04,156.021,38.47621951
924697.728,-82.04,155.976,38.49603659
924757.344,-82.041,155.92,38.47835366
924817.824,-82.041,155.876,38.45487805
924877.44,-82.041,155.832,38.4527439
924966.432,-82.041,155.753,38.45426829
925028.64,-82.042,155.707,38.44085366
925085.664,-82.042,155.664,38.41402439
925147.008,-82.042,155.62,38
925208.352,-82.043,155.578,38.41280487
925261.92,-82.043,155.531,38.4222561
925322.4,-82.044,155.489,38.41280487
925412.256,-82.045,155.415,38.42134146
925501.248,-82.046,155.35,38.44268293
925532.352,-82.046,155.329,38.43079268
925621.344,-82.047,155.266,38.40457317
925650.72,-82.048,155.234,38.41615854
925739.712,-82.049,155.171,38.45731707
925801.92,-82.05,155.13,38.47073171
925832.16,-82.05,155.109,38.45152439
925921.152,-82.051,155.037,38.44512195
925980.768,-82.052,154.994,38.45335366
926042.112,-82.053,154.953,38.45060976
926100.864,-82.054,154.91,38.44085366
926190.72,-82.056,154.835,38.4445122
926286.624,-82.057,154.772,38.46158537
926346.24,-82.058,154.727,38.46554878
926377.344,-82.059,154.696,38.47865854
926497.44,-82.061,154.61,38.47317073
926526.816,-82.062,154.588,38.45518293
926610.624,-82.064,154.522,38.47439024
926670.24,-82.065,154.479,38.51768293
926702.208,-82.066,154.459,38.53292683
926791.2,-82.068,154.386,38.50945122
926850.816,-82.07,154.344,38.50396341
926911.296,-82.071,154.3,38.52713415
926940.672,-82.072,154.279,38.52957317
927059.904,-82.075,154.18,38.50792683
927149.76,-82.078,154.112,38.54268293
927211.104,-82.079,154.069,38.53536585
927270.72,-82.081,154.014,38.50426829
927421.056,-82.085,153.904,38.562
927601.632,-82.09,153.762,38.58353659
927720.864,-82.093,153.674,38.58140243
927782.208,-82.094,153.627,38.57195122
927840.096,-82.096,153.574,38.55914634
927961.056,-82.099,153.485,38.55426829
928081.152,-82.102,153.385,38.53902439
928201.248,-82.105,153.298,38.5
928322.208,-82.108,153.206,38.55853659
928439.712,-82.112,153.122,38.562
928501.056,-82.114,153.081,38.55823171
928560.672,-82.116,153.04,38.53262195
928620.288,-82.118,152.987,38.53506098
928681.632,-82.119,152.943,38.56006098
928741.248,-82.121,152.898,38.55457317
928800.864,-82.123,152.854,38.53597561
928831.104,-82.124,152.832,38.54481707
928922.688,-82.127,152.758,38.54786585
928981.44,-82.129,152.712,38.5097561
929102.4,-82.133,152.627,38.51737805
929161.152,-82.135,152.574,38.53902439
929251.008,-82.139,152.508,38.53018293
929282.112,-82.14,152.488,38.51920732
929371.104,-82.143,152.425,38.52
929434.176,-82.146,152.37,38.53109756
929551.68,-82.151,152.285,38.51310976
929613.024,-82.153,152.243,38.51006098
929733.12,-82.159,152.146,38.4929878
929791.872,-82.161,152.101,38.46280487
929911.104,-82.166,152.011,38.47286585
929970.72,-82.169,151.957,38.47926829
930032.064,-82.172,151.913,38.43841463
930091.68,-82.174,151.87,38.39847561
930152.16,-82.176,151.827,38.40853659
930211.776,-82.18,151.773,38.42621951
930242.016,-82.181,151.753,38.41615854
930390.624,-82.188,151.647,38.40609756
930451.968,-82.191,151.594,38.45243902
930513.312,-82.194,151.551,38.42317073
930572.064,-82.197,151.508,38.35853659
930599.712,-82.198,151.486,38.35609756
930692.16,-82.203,151.422,38.40609756
930781.152,-82.209,151.348,38.4277439
930812.256,-82.211,151.327,38.4027439
930901.248,-82.216,151.264,38.38414634
930936.672,-82.218,151.24,38.38506098
930996.288,-82.221,151.2,38.39847561
931056.768,-82.224,151.15,38.4070122
931146.624,-82.229,151.088,38.40213415
931207.968,-82.232,151.048,38.38536585
931266.72,-82.236,150.998,38.37439024
932376.96,-82.28,150.259,38.34085366
932437.44,-82.282,150.224,38.31371951
932497.056,-82.284,150.191,38.30365854
932555.808,-82.286,150.159,38.31646341
932618.016,-82.288,150.119,38.32987805
932676.768,-82.291,150.085,38.32987805
932738.112,-82.292,150.051,38.31097561
932796.864,-82.294,150.016,38.28506098
933306.624,-82.313,149.749,38.30609756
933367.104,-82.316,149.714,38.26737805
933429.312,-82.318,149.687,38.24847561
933456.96,-82.318,149.673,38.25884146
933547.68,-82.321,149.634,38.25243902
933608.16,-82.323,149.602,38.2179878
933667.776,-82.325,149.576,38.19878049
933729.12,-82.327,149.549,38.212
933787.008,-82.328,149.521,38.21890243
933907.104,-82.331,149.459,38.17439024
933968.448,-82.332,149.431,38.18689024
934028.928,-82.333,149.405,38.20731707
934086.816,-82.335,149.379,38.20121951
934148.16,-82.336,149.348,38.17987805
934207.776,-82.338,149.322,38.17652439
934328.736,-82.34,149.269,38.19329268
934386.624,-82.341,149.242,38.16585366
934417.728,-82.342,149.224,38.13689024
934509.312,-82.344,149.187,38.1320122
934599.168,-82.346,149.15,38.13902439
934657.92,-82.348,149.117,38.13932927
934720.128,-82.349,149.089,38.13140243
934777.152,-82.35,149.06,38.13567073
934837.632,-82.351,149.033,38.14817073
934898.112,-82.352,149.001,38.15030487
935018.208,-82.354,148.95,38.13536585
935045.856,-82.355,148.937,38.13445122
935139.168,-82.356,148.891,38.13109756
935197.92,-82.357,148.863,38.12713415
935256.672,-82.357,148.834,38.12896341
935318.88,-82.357,148.806,38.13018293
935348.256,-82.358,148.792,38.10914634
935437.248,-82.359,148.752,38.0929878
935496.864,-82.359,148.72,38.10213415
935558.208,-82.36,148.694,38.11829268
935618.688,-82.361,148.669,38.11128049
935678.304,-82.361,148.637,38.08902439
935737.056,-82.362,148.612,38.08018293
935796.672,-82.363,148.585,38.08018293
935828.64,-82.363,148.573,38.06859756
935917.632,-82.364,148.531,38.04969512
935947.872,-82.364,148.52,38.05213415
936037.728,-82.365,148.484,38.06707317
936126.72,-82.366,148.447,38.06067073
936189.792,-82.366,148.417,38.02195122
936250.272,-82.367,148.392,38.00487805
936309.024,-82.367,148.367,38.02439024
936368.64,-82.367,148.341,38.04237805
936428.256,-82.367,148.316,38.02804878
936459.36,-82.367,148.297,38.00304878
936519.84,-82.367,148.271,38.0070122
936608.832,-82.367,148.229,38.0304878
936670.176,-82.367,148.202,38.04115854
936728.928,-82.366,148.167,38.03353659
936789.408,-82.366,148.139,38.03353659
936849.888,-82.365,148.109,38.03871951
936908.64,-82.365,148.079,38.0320122
936969.12,-82.364,148.049,38.01859756
937027.872,-82.363,148.014,38.01067073
937088.352,-82.363,147.985,38.01158537
937148.832,-82.363,147.955,38.01493902
937208.448,-82.362,147.926,38.01554878
937269.792,-82.362,147.895,38.01097561
937327.68,-82.361,147.859,38.0054878
937387.296,-82.361,147.83,37.99756098
937450.368,-82.36,147.8,37.98932927
937508.256,-82.36,147.763,37.99054878
937598.112,-82.359,147.716,37.99420732
937658.592,-82.358,147.684,37.98353659
937718.208,-82.358,147.652,37.95945122
937778.688,-82.357,147.613,37.92743902
937839.168,-82.357,147.581,37.91432927
937898.784,-82.356,147.55,37.9152439
937959.264,-82.356,147.52,37.91829268
938018.016,-82.356,147.483,37.90487805
938077.632,-82.355,147.452,37.87804878
938138.112,-82.355,147.422,37.8679878
938198.592,-82.355,147.391,37.8820122
938259.936,-82.355,147.361,37.88109756
938318.688,-82.355,147.332,37.84481707
938378.304,-82.355,147.296,37.81432927
938439.648,-82.355,147.267,37.82743902
938558.88,-82.355,147.204,37.83384146
938619.36,-82.355,147.174,37.80609756
938678.112,-82.355,147.145,37.81737805
938740.32,-82.355,147.116,37.84756098
938799.072,-82.354,147.087,37.84512195
938860.416,-82.354,147.053,37.82012195
938918.304,-82.354,147.024,37.82256098
938978.784,-82.354,146.995,37.84054878
939040.128,-82.354,146.966,37.83353659
939070.368,-82.354,146.951,37.81463415
939159.36,-82.353,146.9,37.82195122
939249.216,-82.353,146.854,37.84512195
939307.968,-82.352,146.823,37.85792683
939369.312,-82.352,146.784,37.84390243
939428.928,-82.351,146.751,37.83780487
939459.168,-82.351,146.734,37.84268293
939549.888,-82.35,146.682,37.84420732
939579.264,-82.35,146.664,37.84817073
939669.984,-82.349,146.61,37.85670732
939699.36,-82.348,146.583,37.85487805
939790.944,-82.347,146.531,37.83719512
939848.832,-82.346,146.498,37.84207317
939910.176,-82.345,146.464,37.84634146
939970.656,-82.344,146.422,37.82
940000.896,-82.343,146.405,37.82134146
940059.648,-82.342,146.369,37.83536585
940147.776,-82.34,146.307,37.81158537
940209.984,-82.339,146.272,37.78506098
940269.6,-82.337,146.236,37.82378049
940329.216,-82.336,146.2,37.8445122
940357.728,-82.336,146.182,37.7804878
940450.176,-82.334,146.12,37.72957317
940509.792,-82.334,146.086,37.76128049
940572,-82.333,146.051,37.79146341
940629.888,-82.332,146.015,37.75396341
940718.88,-82.331,145.952,37.7195122
940781.088,-82.33,145.917,37.74237805
940838.976,-82.33,145.882,37.77560976
940901.184,-82.329,145.836,37.7472561
940959.936,-82.329,145.798,37.70884146
941018.688,-82.328,145.76,37.7277439
941080.896,-82.328,145.724,37.77164634
941138.784,-82.327,145.677,37.78262195
941200.128,-82.327,145.638,37.75670732
941258.88,-82.326,145.601,37.73414634
941314.176,-82.326,145.57,37.73445122
941344.416,-82.326,145.544,37.74786585
941414.4,-82.325,145.501,37.74603659
941505.12,-82.324,145.444,37.70823171
941563.872,-82.324,145.406,37.69634146
941624.352,-82.323,145.359,37.70060976
941683.104,-82.322,145.321,37.70152439
941744.448,-82.322,145.284,37.69573171
941803.2,-82.321,145.246,37.69237805
941833.44,-82.321,145.228,37.69176829
941924.16,-82.32,145.165,37.69817073
941983.776,-82.32,145.132,37.71432927
942044.256,-82.32,145.097,37.72469512
942162.624,-82.319,145.025,37.70243902
942243.84,-82.319,144.973,37.71280487
942302.592,-82.319,144.936,37.73140243
942363.936,-82.319,144.905,37.73384146
942431.328,-82.319,144.875,37.73079268
942492.672,-82.319,144.833,37.72987805
942554.016,-82.319,144.804,37.72682927
942612.768,-82.318,144.775,37.71310976
942673.248,-82.318,144.746,37.69908537
942732,-82.318,144.718,37.69085366
942793.344,-82.318,144.681,37.68567073
942851.232,-82.318,144.651,37.67621951
942911.712,-82.318,144.622,37.66006098
942973.056,-82.318,144.594,37.65487805
943031.808,-82.318,144.562,37.66554878
943092.288,-82.318,144.535,37.67
943151.04,-82.318,144.506,37.67317073
943210.656,-82.318,144.478,37.65884146
943272,-82.318,144.451,37.63993902
943331.616,-82.318,144.418,37.63536585
943392.096,-82.317,144.389,37.65731707
943453.44,-82.317,144.362,37.6820122
943511.328,-82.317,144.335,37.67530487
943572.672,-82.316,144.302,37.6527439
943632.288,-82.316,144.275,37.64908537
943691.904,-82.316,144.247,37.66829268
943752.384,-82.315,144.219,37.67804878
943841.376,-82.315,144.177,37.6695122
943871.616,-82.314,144.156,37.6554878
943963.2,-82.314,144.114,37.65365854
944021.088,-82.314,144.085,37.66219512
944082.432,-82.313,144.05,37.66128049
944140.32,-82.312,144.021,37.64908537
944201.664,-82.312,143.992,37.64176829
944262.144,-82.311,143.962,37.62865854
944320.032,-82.31,143.932,37.61219512
944383.104,-82.31,143.903,37.6070122
944440.992,-82.309,143.867,37.61280487
944500.608,-82.308,143.838,37.60213415
944561.952,-82.308,143.81,37.57621951
944620.704,-82.307,143.774,37.57378049
944682.912,-82.306,143.747,37.60518293
944743.392,-82.306,143.718,37.62987805
944802.144,-82.305,143.69,37.61219512
944861.76,-82.304,143.66,37.57835366
944922.24,-82.304,143.626,37.57865854
944953.344,-82.303,143.612,37.60091463
945042.336,-82.302,143.575,37.59939024
945101.952,-82.302,143.55,37.57621951
945163.296,-82.301,143.519,37.57134146
945222.048,-82.301,143.494,37.58993902
945311.04,-82.3,143.455,37.58170732
945373.248,-82.3,143.43,37.56981707
945491.616,-82.299,143.377,37.57560976
945552.96,-82.298,143.344,37.5597561
945613.44,-82.298,143.32,37.52682927
945673.92,-82.298,143.297,37.52164634
945731.808,-82.297,143.275,37.56646341
945794.016,-82.297,143.246,37.57896341
945852.768,-82.297,143.223,37.53780487
945914.112,-82.297,143.201,37.50609756
945941.76,-82.297,143.19,37.52560976
946033.344,-82.297,143.158,37.56006098
946093.824,-82.297,143.13,37.55579268
946151.712,-82.297,143.108,37.51890243
946213.92,-82.297,143.086,37.49603659
946272.672,-82.297,143.065,37.50792683
946334.016,-82.297,143.039,37.52134146
946392.768,-82.297,143.016,37.50823171
946453.248,-82.296,142.994,37.48353659
946513.728,-82.296,142.972,37.46493902
946573.344,-82.296,142.944,37.45914634
946633.824,-82.295,142.922,37.47012195
946693.44,-82.295,142.901,37.48841463
946753.056,-82.294,142.879,37.49359756
946782.432,-82.294,142.867,37.48292683
946842.912,-82.293,142.845,37.47103659
946962.144,-82.291,142.797,37.47256098
946994.112,-82.291,142.788,37.4820122
947082.24,-82.289,142.758,37.48841463
947141.856,-82.288,142.738,37.48597561
947203.2,-82.287,142.714,37.47408537
947261.952,-82.285,142.695,37.45945122
947322.432,-82.284,142.677,37.4554878
947382.912,-82.283,142.658,37.45304878
947445.12,-82.281,142.636,37.44115854
947503.872,-82.28,142.619,37.42042683
947564.352,-82.279,142.602,37.40426829
947623.104,-82.278,142.584,37.40823171
947682.72,-82.277,142.56,37.4277439
947744.064,-82.276,142.542,37.43536585
947803.68,-82.275,142.523,37.4195122
947865.024,-82.274,142.503,37.39542683
947923.776,-82.272,142.483,37.38445122
947983.392,-82.271,142.458,37.38810976
948045.6,-82.27,142.438,37.3847561
948074.976,-82.27,142.428,37.36890243
948163.968,-82.269,142.398,37.35609756
948224.448,-82.268,142.372,37.3597561
948283.2,-82.267,142.351,37.37
948345.408,-82.266,142.331,37.39634146
948404.16,-82.264,142.306,37.412
948434.4,-82.264,142.296,37.41554878
948524.256,-82.262,142.266,37.40609756
948583.008,-82.261,142.246,37.39603659
948673.728,-82.26,142.216,37.3945122
948734.208,-82.259,142.195,37.39817073
948764.448,-82.258,142.18,37.39542683
948855.168,-82.257,142.149,37.37408537
948883.68,-82.256,142.139,37.36189024
948975.264,-82.255,142.109,37.37195122
